C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42
0.151027671125153,0.152735864509607,0.101832903165376,0.100430142448425,0.22746979619894,0.165688082510112,0.336718645944635,0.17824112479846,0.253185406897578,0.233940133170295,0.0724445167882925,0.0749215143318988,0.211983712830398,0.231968595404402,0.122366807252394,0.272677616921672,0.16826951885183,0.124744196867695,0.298052185481063,0.178617043092583,1,0.16889818683442,0.187076675578273,0.506958554345286,0.242542878423898,0.149881174824743,0.15514059688978,0.100343316799585,0.0998290612079321,0.0654090146851582,0.189427155865755,0.0980508020434216,0.493611720903412,0.14868851427675,0.136091254770454,0.262461004175653,0.285156047140991,0.156980850565104,0.210837197977895,0.106493630478086,0.144864175288362,0.115549710120378
0.283557481621473,0.239461334522196,0.287201412666956,0.203392180229074,0.191623925664661,0.242596754867534,0.215650385644927,0.26024390334945,0.205613105960989,0.242563221133111,0.0687606522971182,0.170361106371845,0.262391654954724,0.276852961761694,0.313960794708349,0.248831365553054,0.201160725711978,0.282800825536044,0.256927594651798,0.213485011073204,0.16889818683442,1,0.304646631076678,0.251862783606099,0.234628188580513,0.423268725003633,0.367717260160844,0.179203795875286,0.168108259623938,0.161636453194774,0.273215973340592,0.174339902665615,0.259533890280311,0.283609254479752,0.318610596986887,0.357858763271254,0.273571764246092,0.322968884108904,0.251855132249874,0.26913906181177,0.274296494874287,0.263055247124926
0.203502212218678,0.220881570178261,0.217256704777726,0.204771075189119,0.225941765009737,0.247592957321932,0.194505278447052,0.251306451587317,0.258018345726619,0.37659253631094,0.100602021450479,0.178313891519835,0.263829107600803,0.42108862676751,0.257974528173625,0.34464572054883,0.21888694952611,0.294313683978748,0.466517500671812,0.213968354618678,0.187076675578273,0.304646631076678,1,0.284203905019474,0.250039482842865,0.211732365783622,0.336087573391269,0.204333858276432,0.190125109233786,0.185266455462978,0.350451647219413,0.200927028846947,0.284676403605414,0.491217127542015,0.235600196939493,0.587768208750941,0.472338283388968,0.236916111402818,0.292423539168664,0.34211607949291,0.461513811057733,0.25576124605749
0.228754700072285,0.227700154622811,0.176927331075166,0.15352049066551,0.212141613760746,0.260537176858586,0.51911936633096,0.261827767932865,0.50220686909098,0.51471467599712,0.088187873922072,0.148898225372062,0.270149310880012,0.429296170278743,0.202093502969779,0.426868528250239,0.214421544001375,0.190602727137083,0.476422919358287,0.285100961822234,0.506958554345286,0.251862783606099,0.284203905019474,1,0.484688049206337,0.212122149127179,0.226802743887765,0.162066992939864,0.167263154368481,0.136438932992205,0.281093005402239,0.172813708672243,0.76423865127073,0.265190384392505,0.185992572250126,0.338989237199743,0.373775296630291,0.225048664007383,0.272737702231382,0.178337894417792,0.213207994945334,0.155467070257242
0.211499670044205,0.245906127306544,0.173063378979611,0.136101233384459,0.110855863560781,0.29378991444708,0.436045955900564,0.313090314938818,0.498241225696705,0.441045168867613,0.0912242908171389,0.148370600727919,0.276513435913496,0.360799077960788,0.206998645416993,0.396167223543302,0.172232781278522,0.18421201809568,0.441854072045702,0.390620975799225,0.242542878423898,0.234628188580513,0.250039482842865,0.484688049206337,1,0.192380510930291,0.184983589204037,0.172453623275431,0.163640031648273,0.150987836413823,0.269173888053839,0.166447388254374,0.472371727853018,0.228415529903758,0.182883729606174,0.27073552544815,0.317937793003193,0.194509150688193,0.264258341288276,0.14966434956885,0.179450981044795,0.146856164617283
0.342768246754705,0.22344026519435,0.211383364865933,0.178085683682625,0.153959537576299,0.221511941359279,0.187132429924513,0.245652656268681,0.184700854432459,0.215868466941378,0.0829336670245586,0.135091799613845,0.2593195915168,0.20736371468257,0.243398429624318,0.213447300880315,0.161689266054269,0.19470985214676,0.215240719394684,0.191962452556312,0.149881174824743,0.423268725003633,0.211732365783622,0.212122149127179,0.192380510930291,1,0.257795095401894,0.146688360763482,0.142155436450961,0.145052964551994,0.246773903375955,0.146116093972922,0.230838843591082,0.164072033914142,0.452262653760892,0.257038609868931,0.233908262051404,0.250970097945615,0.255492340367195,0.239231915491188,0.186496667529447,0.270401086043922
0.289682985291175,0.253357999839732,0.502524362197599,0.228480529276185,0.212738483964468,0.259208805519693,0.167269071531663,0.266542244427427,0.165647619123732,0.225562637876673,0.0805195579056578,0.2318623790192,0.29437978037154,0.342904522123534,0.575987257522865,0.245937833247149,0.32404608831931,0.361321117065643,0.252729429897027,0.185767666604614,0.15514059688978,0.367717260160844,0.336087573391269,0.226802743887765,0.184983589204037,0.257795095401894,1,0.185133976192347,0.19425011734232,0.173943456859003,0.311062898318889,0.246463396502878,0.231189455293429,0.366835438883547,0.236051776181472,0.369175294167341,0.232350500511083,0.576043209130752,0.236170248984677,0.342722830546319,0.442391289178206,0.386214854973349
0.229310871017594,0.257581346301152,0.158628338830171,0.212021039618548,0.0989789316175649,0.237834851729802,0.150636776500368,0.258407373759837,0.165548112021057,0.229919443793437,0.0921036557039304,0.407575807048874,0.234120362559788,0.237569601998499,0.156488808133648,0.216723976771656,0.165275062531858,0.282318583555879,0.210352938208703,0.227643382195718,0.100343316799585,0.179203795875286,0.204333858276432,0.162066992939864,0.172453623275431,0.146688360763482,0.185133976192347,1,0.541007530508952,0.548814544434645,0.393707092987751,0.35255475516969,0.170167672080412,0.184846915353999,0.185792671836157,0.182944334333456,0.200200290404828,0.174480088914919,0.356204229661467,0.0899099122993388,0.106386039114249,0.0920701538912084
0.192838108744858,0.203469530960525,0.17508657611647,0.151974248739266,0.0873245115915349,0.206585927769862,0.152228465806142,0.228733681952697,0.160683249673352,0.203559948812219,0.0858202173309763,0.438174648637807,0.206559394842285,0.227742648581942,0.167387689393377,0.189927604570461,0.214855712160684,0.213296009621128,0.192833162510998,0.212289301710184,0.0998290612079321,0.168108259623938,0.190125109233786,0.167263154368481,0.163640031648273,0.142155436450961,0.19425011734232,0.541007530508952,1,0.405430795883372,0.278846880021609,0.611462114488713,0.172201025574839,0.186545426521404,0.176545516611793,0.195601366234092,0.183269708764893,0.186388126627637,0.258077289166997,0.106055360363473,0.141845685993683,0.105004372518924
0.220041954320665,0.204682230997338,0.156184755622641,0.13887995319339,0.0816409353707782,0.19525270886166,0.111678647392204,0.20143747997802,0.132672187355672,0.179727577436054,0.0721934533003677,0.574962388917135,0.186473931446588,0.218252201928875,0.144158835933213,0.150352971153515,0.183678340312018,0.2336062539323,0.168652430609121,0.174518091142684,0.0654090146851582,0.161636453194774,0.185266455462978,0.136438932992205,0.150987836413823,0.145052964551994,0.173943456859003,0.548814544434645,0.405430795883372,1,0.322764980867547,0.322269657562033,0.145328184006863,0.167311948622651,0.141776882627047,0.164096271336915,0.1639217446242,0.159159026246941,0.309755671876507,0.0837568800595153,0.111575836633676,0.0971491426865086
0.346916592697986,0.512304420183127,0.259817249654405,0.273726419381413,0.185174067414032,0.456070488649316,0.228774128484822,0.479307272416101,0.267622153027079,0.368534279456391,0.112091983788062,0.2539801637865,0.445734454599088,0.431487683589929,0.274329714314161,0.359372363466494,0.285359286944074,0.32957838263161,0.365529519582078,0.356334859298668,0.189427155865755,0.273215973340592,0.350451647219413,0.281093005402239,0.269173888053839,0.246773903375955,0.311062898318889,0.393707092987751,0.278846880021609,0.322764980867547,1,0.271693781601017,0.295288072974626,0.353811032029969,0.252707699523781,0.350378072139081,0.336870351735737,0.28705804612033,0.559862208529064,0.227894378750137,0.261762270152073,0.205464509212706
0.224363207419842,0.202633142490682,0.231750169910371,0.161150000030501,0.104105514161512,0.219584053763092,0.141102844747554,0.231526124934945,0.163566049975308,0.208752771056986,0.0962985638375194,0.422416503899796,0.21806127710776,0.249356579785526,0.206410058920955,0.198438151624062,0.25341546365477,0.219561518888528,0.212504356941509,0.201917565567198,0.0980508020434216,0.174339902665615,0.200927028846947,0.172813708672243,0.166447388254374,0.146116093972922,0.246463396502878,0.35255475516969,0.611462114488713,0.322269657562033,0.271693781601017,1,0.176600628595467,0.211555441820013,0.158676879458622,0.218046558193539,0.186300780037155,0.224480002048467,0.256675253879075,0.129661062176718,0.183687241626781,0.142209388529955
0.24736120466661,0.253193982470325,0.183497549179792,0.166397292880723,0.22461311729441,0.292354740905713,0.550229260664863,0.281698695917202,0.449705710359848,0.448757280296131,0.100341820867321,0.151855000485254,0.304982585683882,0.401728276473605,0.208644126944462,0.422586096414019,0.225219762659888,0.19711206548513,0.452347218298119,0.334102095085493,0.493611720903412,0.259533890280311,0.284676403605414,0.76423865127073,0.472371727853018,0.230838843591082,0.231189455293429,0.170167672080412,0.172201025574839,0.145328184006863,0.295288072974626,0.176600628595467,1,0.255511244900952,0.203199852764072,0.345578639668629,0.395771463521036,0.233622883576477,0.31577193599568,0.189763016246491,0.22024663198715,0.167561618786121
0.184793092803264,0.296354113538619,0.334073539944222,0.135597759736597,0.120396521943567,0.322699226183125,0.183975299212607,0.310452965740423,0.24210986536618,0.358180085483229,0.0829401319898038,0.191019386461278,0.324751553807989,0.613221239477537,0.394460291696412,0.330344684499536,0.330350808421294,0.236246093306205,0.350764682376915,0.253936860234093,0.14868851427675,0.283609254479752,0.491217127542015,0.265190384392505,0.228415529903758,0.164072033914142,0.366835438883547,0.184846915353999,0.186545426521404,0.167311948622651,0.353811032029969,0.211555441820013,0.255511244900952,1,0.129503248816807,0.541988225095965,0.371267604996952,0.30226542867605,0.231706534882804,0.43059257727684,0.522740343741057,0.369554649686704
0.223428629622675,0.201493806595495,0.179902585063756,0.206347576528027,0.153778042468384,0.197645927082711,0.166775648800199,0.215407135498306,0.165824721949005,0.233083646782084,0.0866428416284561,0.14010636055485,0.220429421518873,0.170003088841841,0.221354359310429,0.219708347490664,0.141827358263867,0.21652746489634,0.199760344582409,0.222771915033519,0.136091254770454,0.318610596986887,0.235600196939493,0.185992572250126,0.182883729606174,0.452262653760892,0.236051776181472,0.185792671836157,0.176545516611793,0.141776882627047,0.252707699523781,0.158676879458622,0.203199852764072,0.129503248816807,1,0.221660828009657,0.254590442060947,0.202593433125903,0.224339197827354,0.248298198100495,0.121578455142599,0.146243128956203
0.214832839006488,0.285326007015102,0.264707687700044,0.18445746221265,0.22782990903781,0.324631033767676,0.249497914107508,0.32244121467577,0.285122469421499,0.353455128644696,0.107353071074549,0.187278615189428,0.362672386444024,0.473253279538509,0.346497999136404,0.367709292584211,0.301104721019284,0.276382172505448,0.463418593839446,0.277062720534081,0.262461004175653,0.357858763271254,0.587768208750941,0.338989237199743,0.27073552544815,0.257038609868931,0.369175294167341,0.182944334333456,0.195601366234092,0.164096271336915,0.350378072139081,0.218046558193539,0.345578639668629,0.541988225095965,0.221660828009657,1,0.572518984520896,0.327831557210085,0.278198241904638,0.448199457899888,0.573200934030662,0.386670849005023
0.212796552737112,0.276644025920236,0.171991281614615,0.196318323636403,0.218055648181618,0.331749826984748,0.243336275790984,0.331798180275184,0.339092022152284,0.388151394559572,0.115999878523622,0.158992537046372,0.369965732052197,0.432676167764937,0.20408794780194,0.400376912914576,0.241213818859443,0.228772949248202,0.510534663127246,0.31406895606253,0.285156047140991,0.273571764246092,0.472338283388968,0.373775296630291,0.317937793003193,0.233908262051404,0.232350500511083,0.200200290404828,0.183269708764893,0.1639217446242,0.336870351735737,0.186300780037155,0.395771463521036,0.371267604996952,0.254590442060947,0.572518984520896,1,0.197742233587539,0.354714200529925,0.29714431203777,0.251057055648045,0.150330927308293
0.368923095917345,0.2867711371556,0.394164532030596,0.202752350814022,0.178508695491507,0.301711733974851,0.19056962285056,0.302475328742819,0.175528772351576,0.227046645055938,0.0755576320679368,0.226423985831191,0.315604543663835,0.305933794442241,0.478307539241219,0.231259811022692,0.274214120176451,0.318199493412881,0.238967917647909,0.204311114312085,0.156980850565104,0.322968884108904,0.236916111402818,0.225048664007383,0.194509150688193,0.250970097945615,0.576043209130752,0.174480088914919,0.186388126627637,0.159159026246941,0.28705804612033,0.224480002048467,0.233622883576477,0.30226542867605,0.202593433125903,0.327831557210085,0.197742233587539,1,0.234887099416192,0.312704411291757,0.409495543836735,0.407330598842517
0.41553271269491,0.431948143880367,0.200473291481884,0.266666458493445,0.208231996929628,0.396138245155101,0.224565789634366,0.42890764301457,0.254933546146719,0.339846315243277,0.113601534420283,0.238021773648594,0.399647999865437,0.367651126082603,0.189029559523969,0.349116889102813,0.246726883697064,0.295696996314147,0.355393986133786,0.329034393544699,0.210837197977895,0.251855132249874,0.292423539168664,0.272737702231382,0.264258341288276,0.255492340367195,0.236170248984677,0.356204229661467,0.258077289166997,0.309755671876507,0.559862208529064,0.256675253879075,0.31577193599568,0.231706534882804,0.224339197827354,0.278198241904638,0.354714200529925,0.234887099416192,1,0.131555736315723,0.150015707557171,0.113600515809228
0.141889120876035,0.205807097159764,0.298943191416774,0.130114782181243,0.137931395670496,0.228584848709604,0.155037508936315,0.20622970234889,0.136731149208658,0.183735750664186,0.0888856601601533,0.131943103063435,0.238316312292615,0.291516020741666,0.366434353572484,0.188354545707369,0.256634614769736,0.189939227857543,0.199161328983665,0.14099655210897,0.106493630478086,0.26913906181177,0.34211607949291,0.178337894417792,0.14966434956885,0.239231915491188,0.342722830546319,0.0899099122993388,0.106055360363473,0.0837568800595153,0.227894378750137,0.129661062176718,0.189763016246491,0.43059257727684,0.248298198100495,0.448199457899888,0.29714431203777,0.312704411291757,0.131555736315723,1,0.471631433608253,0.47274196360331
0.188488444975765,0.22424470681483,0.361062642242518,0.116394591357568,0.15790736625615,0.255977587072796,0.186639565374146,0.249575223634028,0.161081759302412,0.214745741792134,0.0725077368491108,0.167526261828596,0.270902240593055,0.380592123139682,0.478129865543139,0.227035685461311,0.298029664991888,0.189153727386464,0.268140008254485,0.190956724326443,0.144864175288362,0.274296494874287,0.461513811057733,0.213207994945334,0.179450981044795,0.186496667529447,0.442391289178206,0.106386039114249,0.141845685993683,0.111575836633676,0.261762270152073,0.183687241626781,0.22024663198715,0.522740343741057,0.121578455142599,0.573200934030662,0.251057055648045,0.409495543836735,0.150015707557171,0.471631433608253,1,0.53675817020968
0.253394615021856,0.219921416213309,0.316467773071329,0.105073624814258,0.129047133187856,0.213084218208504,0.145795382104956,0.227993633664766,0.130661780739022,0.168195587567823,0.081711276158334,0.139877307979065,0.24131342794679,0.265432976009369,0.425084770100419,0.181519952659857,0.266774504798363,0.186597159946234,0.168121092964001,0.173442661030905,0.115549710120378,0.263055247124926,0.25576124605749,0.155467070257242,0.146856164617283,0.270401086043922,0.386214854973349,0.0920701538912084,0.105004372518924,0.0971491426865086,0.205464509212706,0.142209388529955,0.167561618786121,0.369554649686704,0.146243128956203,0.386670849005023,0.150330927308293,0.407330598842517,0.113600515809228,0.47274196360331,0.53675817020968,1
